time, low pass gyro, kalman gyro
3, 0.0, 0.0001
23, 0.0, 9.611613876319758e-05
43, 0.0, 9.434033410171033e-05
64, 0.0, 9.259257941740367e-05
86, 0.0, 9.090909114863978e-05
106, 0.0, 8.928571428143661e-05
128, 0.0, 8.771929824568906e-05
148, 0.0, 8.620689655172283e-05
169, 0.0, 8.474576271186441e-05
189, 0.0, 8.333333333333332e-05
213, 0.0, 8.196721311475409e-05
234, 0.0, 8.064516129032256e-05
254, 0.0, 7.936507936507935e-05
276, 0.0, 7.812499999999999e-05
297, 0.0, 7.692307692307692e-05
318, 0.0, 7.575757575757574e-05
339, 0.0, 7.462686567164178e-05
359, 0.0, 7.352941176470588e-05
378, 0.0, 7.246376811594203e-05
400, 0.0, 7.142857142857142e-05
421, 0.0, 7.042253521126761e-05
444, 0.0, 6.944444444444445e-05
468, 0.0, 6.849315068493151e-05
485, 1.999, 0.0270945945945946
509, -0.0009995000000000001, -0.0002936936936936938
529, -0.0009990002500000001, 7.053105737316265e-05
550, 1.998001499250125, 0.02603889945995209
571, -0.001997501499500063, -0.0002688969794232953
594, 1.99700349725125, 0.02538396201953831
615, -0.002995004497375938, -0.0002540083860037226
637, -0.00299350699512725, 6.563590600004598e-05
658, 1.99600798975837, 0.02445117185962271
679, 1.995009985763491, 0.02386276871988113
703, -0.004987519229390617, -0.0002238396161431632
724, 1.994014974530224, 0.02359156898147844
745, 1.993017967042959, 0.02304031691334806
767, 1.992021458059438, 0.02278181405312111
788, 1.991025447330408, 0.0225258597410369
808, 1.990029934606742, 0.02227562874652564
828, 1.989034919639439, 0.02203089501143062
848, 1.988040402179619, 0.02179147978619919
869, 1.98704638197853, 0.02155721157900811
890, -0.0129471412124596, -0.0001774501478808727
913, -0.01294066764185338, 5.565120839086265e-05
933, -0.01293419730803245, 5.260568716811411e-05
954, -2.011927730209378, -0.02078124973029396
974, -3.010421766344274, -0.03066151203027188
995, -4.008416555461102, -0.04045190756712222
1016, -4.006412347183371, -0.03994441486893652
1036, -0.006409141009779376, 0.0004499491991944157
1058, -0.006405936439274486, 4.554505743371867e-05
1078, -0.006402733471054849, 4.90584303241307e-05
1099, 2.992100467895681, 0.02917475690463612
1119, 3.990104417661733, 0.03822955564216044
1143, 2.988609365452902, 0.02825541448838969
1165, 3.986615060770175, 0.03751690759018143
1186, 5.983621753239791, 0.05577131086187983
1206, -0.01637005763682946, -0.0004696720545362708
1228, -0.01636187260801105, 5.060521422782173e-05
1248, -0.01635369167170705, 4.541151223095644e-05
1269, -0.0163455148258712, 4.504543273174407e-05
1291, -0.01633734206845826, 4.464285368136878e-05
1314, -4.014329173397424, -0.03535398230085435
1334, -2.013322008810726, -0.01718948920975031
1355, -7.00981534780632, -0.06067623174905331
1376, -4.007810440132417, -0.0339162093964662
1396, -2.006806534912351, -0.01676103151414751
1417, -3.005303131644895, -0.02523895113087389
1440, -7.001800480079072, -0.05856906450409895
1460, -5.998799579839033, -0.04946990765574316
1483, -6.995300180049113, -0.05740073079072393
1504, -2.993802529959088, -0.02407834382701007
1526, 0.006194371305891182, 0.0002367424994598981
1546, -2.992308725879762, -0.02415480719429804
1569, -6.988812571516822, -0.05576643896180048
1589, -5.985818165231064, -0.04713645683363652
1612, -2.984325256148448, -0.0232112115009975
1636, -1.983333093520374, -0.01540429233140831
1657, -3.981341426973613, -0.03084927631913639
1678, -3.979350756260127, -0.03049316895377649
1699, -2.977861080881997, -0.0226295295382272
1720, -2.976372150341556, -0.02251766895850638
1742, -5.973383964266385, -0.04490559738536555
1763, -3.971397272284252, -0.02947803588529608
1783, -1.97041157364811, -0.01455914556060644
1806, -1.969426367861286, -0.01456179277501733
1826, 0.03055834532264515, 0.0001430551640941584
1847, 0.03054306614998383, 3.545971874109281e-05
