time, low pass speed, kalman speed
2883, -3.562153934008421, 0.5363764265579696
2903, -12.55587285704142, -4.878174144065218
2925, -8.551594920612896, -6.526904486439131
2948, 3.446680876847411, -2.716142691863478
2971, 8.442457536408988, 1.570314384881914
2994, 5.439736307640783, 2.942188630929148
3014, -0.5599835605130377, 1.365313178557489
3038, -12.55370356873278, -4.380812092865508
3060, -19.54392671694842, -10.62848725571931
3081, -8.539654753589941, -9.977092353431583
3102, 5.457615073786855, -3.98625541205895
3125, 15.44988626624996, 3.60824675276463
3148, 6.446661323116836, 4.564948051658778
3172, -9.548562007544723, -1.261031169004734
3193, -16.54028772654095, -7.55661870140284
3216, -23.52851758267768, -14.13397122084171
3236, -9.523753323886341, -12.48038273250502
3268, 10.4710085527756, -3.488229639503015
3286, 15.46327304849922, 3.907062216298192
3308, 23.45154141197497, 11.54423732977891
3332, 0.4513156412689779, 6.926542397867348
3353, -8.544410016551657, 0.5559254387204087
3374, -16.53613781154338, -6.466444736767754
3396, -15.52836974263761, -10.27986684206065
3416, 2.47039444223371, -5.367920105236391
3438, 6.467159245012593, -0.8207520631418346
3458, 15.45942566539009, 5.5075487621149
3479, 16.45119595255739, 9.704529257268939
3501, 2.449970354581113, 6.622717554361364
3521, -3.548254630596178, 2.373630532616818
3541, -0.5479805032808793, 1.02417831957009
3564, 3.450293486970761, 1.814506991742054
3586, 2.449068340227276, 1.888704195045232
3609, -2.549656193942838, -0.06677748297286046
3630, -5.546881365845866, -2.440066489783717
3650, -5.544107925162943, -3.86403989387023
3673, -0.543835871200362, -2.718423936322138
3694, 0.4559360467352383, -1.631054361793283
3716, -0.5437919212881292, -1.37863261707597
3739, -5.541020025327485, -3.227179570245582
3762, 0.4587504846851786, -1.936307742147349
3782, 0.458521109442836, -1.161784645288409
3804, -0.5412081511118854, -1.097070787173046
3826, -2.539937547036329, -1.858242472303827
3849, -6.536667578262811, -3.914945483382297
3869, -2.53539924447368, -3.548967290029378
3891, 3.462868455148557, -0.9293803740176267
3913, 0.4626370209209829, -0.557628224410576
3935, -3.535594297589478, -1.934576934646346
3959, -3.533826500440683, -2.760746160787807
3981, -0.5335595871904625, -2.056447696472684
4003, 0.4662071926031327, -1.233868617883611
4029, 0.4659740890068313, -0.7403211707301665
4048, -6.530758898037672, -3.2441927024381
4071, -8.526493518588653, -5.546515621462859
4092, -6.523230271829359, -6.127909372877715
4115, 8.472531343306557, -0.4767456237266288
4138, 10.4672950776349, 3.713952625764023
4159, 13.46056143009609, 7.428371575458414
4179, 5.457831149381037, 6.457022945275048
4203, -12.53589776619365, -1.325786232834973
4226, -13.52912981731056, -6.395471739700985
4251, -2.527865252401901, -5.03728304382059
4269, 9.467398680224299, 0.5776301737076466
4291, 13.46066498088419, 5.546578104224588
4311, 0.4604346483937455, 3.327946862534753
4333, -8.535295568930451, -1.603231882479148
4355, -3.533527921145986, -2.561939129487489
4381, 5.463738842814587, 0.4628365223075068
4402, 9.45900697339318, 3.877701913384504
4423, 5.456277469906483, 4.326621148030703
4444, -2.54245066882847, 1.395972688818421
4464, -8.538179443494055, -2.762416386708948
4489, -9.533410353772309, -5.657449832025369
4510, -0.5331436485954226, -3.794469899215222
4532, 8.462622923228874, 0.9233180604708675
4552, 9.457891611767261, 4.153990836282521
4572, 5.455162665961377, 4.492394501769512
4593, -2.543564915371604, 1.495436701061707
4613, -8.539293132913917, -2.702737979362976
4638, -2.538023486347461, -2.821642787617785
4660, 10.45674552539571, 2.307014327429329
4681, 9.452017152633015, 4.984208596457598
4704, 3.450291144056699, 4.190525157874559
4726, -10.54443400151533, -1.885684905275265
4748, -17.53566178451457, -8.33141094316516
4771, -19.52589395362232, -12.9988465658991
4792, -5.523131006645504, -10.19930793953946
4813, 6.47363055885782, -3.719584763723675
4839, 13.46689374357839, 2.968249141765795
4862, -3.531339703293399, 0.1809494850594766
4884, -2.530074033441752, -1.091430308964314
4906, -0.5298089964250313, -1.054858185378588
4929, 3.468455908073182, 0.5670850887728472
4951, 5.465721680119145, 2.340251053263708
4973, 20.45548881927909, 9.404150631958226
4994, 26.44226107486945, 16.04249037917494
5017, 0.442039944332011, 9.625494227504962
5040, -20.54768107564016, -2.624703463497024
5060, -43.52590723510234, -19.17482207809821
5083, -37.50714428148479, -26.70489324685893
5103, -42.48589070934404, -33.22293594811536
5125, -71.45014776398937, -48.73376156886922
5148, -101.3994226901074, -70.04025694132153
5170, -79.35972297876233, -74.02415416479292
5193, -100.3095431172729, -84.81449249887575
5218, -128.2453883457143, -102.4886954993254
5238, -138.1762656515415, -117.0932172995953
5259, -151.1006775187157, -131.0559303797572
5282, -138.0316271799563, -134.2335582278543
5303, -134.9641113663663, -134.9401349367126
5324, -134.8966293106832, -135.3640809620275
5346, -136.8281809960278, -136.4184485772165
5369, -140.7577669055298, -138.6510691463299
5391, -153.680888022077, -145.190641487798
5411, -156.602547578066, -150.3143848926788
5432, -156.524246304277, -153.3886309356073
5453, -144.4519841811248, -150.4331785613644
5481, -116.3937581890343, -137.4599071368186
5508, -85.35106130993976, -117.2759442820912
5532, -63.31938577928478, -96.36556656925471
5552, -32.30322608639514, -71.41933994155282
5571, -12.29707447335194, -48.4516039649317
5593, 13.69607406388474, -24.27096237895901
5619, 36.6777260268528, -0.5625774273754054
5641, 48.65338716383937, 18.46245354357476
5659, 53.62656047025745, 31.87747212614486
5682, 53.59974719002232, 39.92648327568691
5703, 57.57094731642732, 46.35588996541215
5723, 57.5421618427691, 50.21353397924729
5744, 54.51489076184772, 51.32812038754838
5768, 53.48813331646679, 51.59687223252902
5790, 48.46388924980856, 49.75812333951741
5811, 45.44115730518365, 47.45487400371045
5833, 45.41843672653107, 46.07292440222627
5854, 50.3932275081678, 47.24375464133575
5875, 54.36603089441371, 49.54625278480146
5899, 68.3318478789665, 56.52775167088087
5921, 81.29118195502704, 65.91665100252853
5942, 87.24753636404952, 73.94999060151711
5963, 94.20041259586748, 81.56999436091027
5983, 97.15181238956955, 87.34199661654618
6009, 95.10423648337477, 90.00519796992771
1, -0.6346825000000001, -0.4
22, -0.6343651587499998, -0.64
46, 0.3654520238293751, -0.384
67, 0.3652692978174604, -0.2304
88, 5.362586663168551, 1.86176
108, 5.359905369836968, 3.117056
128, 2.358725417152049, 2.6702336
151, 2.357546054443473, 2.40214016
171, 3.355867281416251, 2.641284096
194, 5.353189347775543, 3.5847704576
216, 6.350012753101655, 4.55086227456
239, 5.347337746725104, 4.730517364736
260, -36.63433592214826, -11.9616895811584
281, -40.61401875418719, -23.57701374869504
304, -19.60421174481009, -22.14620824921703
326, 15.38809036106231, -7.287724949530215
348, 13.38139631588178, 0.8273650302818716
370, 8.377205617723844, 3.696419018169123
391, 40.35701701491498, 18.21785141090148
411, 25.34433850640752, 20.93071084654088
433, 5.34166633715432, 14.55842650792453
453, 15.33399550398574, 14.73505590475472
477, 13.32732850623375, 14.04103354285283
498, -70.63733515801937, -19.9753798742883
519, -35.61951649044035, -26.38522792457298
542, -53.59270673219514, -37.43113675474379
564, -32.57641037882904, -35.65868205284628
587, 12.41737782636038, -16.59520923170776
609, 19.40766913744719, -2.357125539024658
630, 8.403465302878471, 1.785724676585206
653, 57.37476357022704, 23.87143480595113
674, 40.35457618844192, 30.32286088357068
696, 15.3468989003477, 24.19371653014241
719, 8.342725450897523, 17.71622991808544
739, 10.33755408817208, 14.62973795085126
762, -66.62911468887201, -18.02215722948925
786, -47.60530013152758, -30.01329433769355
806, -6.601997481461812, -20.80797660261613
828, 8.39380351727892, -9.284785961569677
851, 23.38210661552028, 3.629128423058194
872, 12.37591556221252, 6.977477053834917
896, -0.6237723955685861, 3.78648623230095
917, -0.6234605093708018, 1.87189173938057
937, -10.61814877911612, -3.276864956371658
960, -8.613839704726558, -5.566118973822995
980, -3.612032784874195, -4.939671384293797
1001, 2.386773231518242, -2.163802830576278
1024, 8.382579844902484, 1.901718301654233
1044, 5.379888554980032, 3.14103098099254
1067, 0.3796986107025419, 1.884618588595524
1088, -2.618991238602809, -0.06922884684268582
1111, 0.3808182570164921, -0.04153730810561148
1132, 2.379627847887984, 0.7750776151366332
1156, 6.37643803396404, 2.86504656908198
1178, 2.375249814947058, 2.519027941449188
1201, -2.623437809960416, 0.311416764869513
1223, -6.620126091055435, -2.613149941078293
1244, -2.618816028009908, -2.767889964646975
1264, 0.3809933800040973, -1.660733978788185
1287, 6.377802883314096, 1.403559612727089
1310, 6.374613981872439, 3.242135767636253
1333, 0.374426674881502, 1.945281460581752
1356, -2.624260538455939, -0.03283112365094887
1378, -0.6239484081867106, -0.4196986741905693
1399, -0.6236364339826173, -0.6518192045143416
1419, 0.3761753842343741, -0.391091522708605
1441, -3.622012703457743, -1.834654913625163
1462, -3.620201697106014, -2.700792948175098
1482, -3.618391596257461, -3.220475768905059
1506, 2.380417599540668, -1.132285461343035
1527, 3.378727390740897, 0.5206287231941791
1550, 2.377538027045527, 1.112377233916507
1571, 2.376349258032004, 1.467426340349904
1591, -0.6233389165970118, 0.4804558042099426
1612, -3.621527247138713, -1.311726517474034
1634, -3.619716483515144, -2.387035910484421
1653, 0.3800933747266137, -1.432221546290652
1677, 0.3799033280392504, -0.8593329277743914
1697, 0.3797133763752308, -0.5155997566646349
1720, -2.618976480312957, -1.509359853998781
1742, 0.3808330079271997, -0.9056159123992686
1767, 0.3806425914232361, -0.5433695474395611
1786, -2.618047729872476, -1.526021728463737
1806, -6.61473870600754, -3.715613037078242
1829, -10.60943133665454, -6.629367822246945
1850, -3.607626620986208, -5.577620693348167
1870, 2.391177192324285, -2.5465724160089
1892, 5.388481603728123, 0.4720565503946599
1913, 0.3882873629262588, 0.2832339302367959
1936, -5.608906780755205, -2.230059641857923
1958, -2.607602327364827, -2.538035785114754
1980, 3.390701473798856, -0.3228214710688522
2000, 8.386506123061956, 3.006307117358689
2022, 5.383812870000425, 3.803784270415214
2047, -5.613379036434575, -0.1177294377508722
2067, -8.609072346916358, -3.670637662650523
2088, -8.604767810742899, -5.802382597590314
2116, 0.3950345731624722, -3.481429558554188
2136, 0.394837055875891, -2.088857735132513
2158, 3.393139637347953, -0.05331464107950756
2181, 0.3929430675292791, -0.03198878464770454
2206, -0.6067534040044855, -0.4191932707886227
2229, 0.3930499726975167, -0.2515159624731736
2247, 0.392853447711168, -0.1509095774839042
2269, -5.604342979012688, -2.490545746490343
2289, -6.601040807523181, -4.294327447894206
2309, -6.59774028711942, -5.376596468736524
2330, -0.59744141697586, -3.625957881241914
2351, 8.398357303732627, 1.024425271254851
2371, 6.395158125080762, 3.014655162752911
2392, 2.393960546018222, 2.608793097651747
2415, 2.392763565745212, 2.365275858591048
2438, 3.39106718396234, 2.619165515154629
2459, 3.389371650370359, 2.771499309092778
2479, 0.3891769645451734, 1.662899585455667
2499, -3.609017623937099, -0.6022602487266
2520, -10.60371311512513, -4.76135614923596
2540, -8.599411258567567, -6.456813689541576
2559, -5.596611552938284, -6.274088213724946
2583, 9.398686752838184, -0.1644529282349669
2604, 13.39198740946177, 5.101328243059021
2627, 10.38679141575704, 7.060796945835413
2649, 0.3865980200491566, 4.236478167501248
2670, -8.609095278960869, -1.058113099499251
2690, -9.604290731321388, -4.634867859699551
2711, -2.602988585955727, -3.98092071581973
2736, 0.3968129083372511, -2.388552429491838
2759, 2.395614501883082, -0.6331314576951028
2780, -0.6040833053678591, -0.7798788746170617
2800, -8.599781263715174, -4.067927324770237
2824, -13.59298137308332, -8.040756394862143
2848, -6.589684882396776, -7.624453836917286
2869, 3.408609960044423, -3.374672302150371
2891, 6.4054056550644, 0.3751966187097775
2917, 0.4052029522368683, 0.2251179712258665
2936, -6.59149964923925, -2.664929217264481
2959, -9.58670389941463, -5.598957530358689
2979, 0.413089452535077, -3.359374518215213
3001, 8.40888290780881, 1.184375289070873
3022, 6.405678466354905, 3.110625173442524
3046, 6.402475627121728, 4.266375104065514
3067, -2.596225610691833, 1.359825062439309
3089, -6.592927497886487, -1.984104962536415
3111, 0.4068689658624559, -1.190462977521849
3133, 0.4066655313795247, -0.7142777865131094
3152, -2.592037801386165, -1.628566671907866
3175, -2.590741782485472, -2.17714000314472
3196, -5.587946411594229, -3.706284001886832
3217, 0.411847561611568, -2.223770401132099
3239, 3.410141637830762, -0.1342622406792593
3263, 3.408436567011847, 1.119442655592445
3286, 0.4082323487283411, 0.6716655933554668
3306, -3.589971767446023, -1.19700064398672
3332, -2.5886767815623, -1.918200386392032
3357, -12.58238244317152, -6.35092023183522
3378, -13.57559125194993, -9.410552139101132
3400, -5.572803456323959, -8.046331283460679
3421, 8.422982945404204, -1.627798770076406
3441, 16.4147714539315, 5.423320737954157
3465, 17.40606406820454, 10.05399244277249
3487, 2.404861036170434, 6.832395465663495
3508, -8.590841394347651, 0.499437279398097
3529, -15.58304597365048, -6.100337632361143
3552, -8.578754450663652, -7.260202579416686
3574, -0.5784650734383204, -4.756121547650011
3595, 3.419824159098399, -1.653672928590006
3619, 6.41661424701885, 1.407796242845996
3638, 0.4164059398953402, 0.844677745707598
3661, 0.4161977369253925, 0.5068066474245587
3682, -2.58251036194307, -0.8959160115452647
3704, 0.4172808932379014, -0.5375496069271588
3729, 2.416072252791282, 0.4774702358437047
3750, 8.411864216664886, 3.486482141506223
3770, -0.5878417154434457, 1.691889284903734
3789, -9.583047794585724, -2.984866429057759
3810, -15.57525627068843, -8.190919857434656
3832, -15.56746864255309, -11.31455191446079
3855, 3.43081509176819, -5.588731148676476
3876, 15.42309968422231, 2.646761310794115
3896, 20.41288813438019, 9.588056786476468
3919, 9.408181690313004, 9.35283407188588
3939, -6.588522400532152, 2.811700443131528
3962, -12.58222813933189, -3.512979734121084
3982, -17.57343702526222, -9.307787840472651
4004, -10.56815030674959, -9.984672704283591
4026, -5.565366231596214, -8.390803622570154
4047, 0.4344164515195842, -5.034482173542091
4069, 8.430199243293824, 0.1793106958747455
4089, 3.428484143672177, 1.307586417524847
4110, -6.568230098399659, -2.015448149485092
4138, 0.4315540166495413, -1.209268889691055
4159, -10.56316176035878, -5.125561333814634
4183, -9.558380179478604, -7.07533680028878
4201, -6.555100989388865, -7.045202080173268
4223, -5.55232343889417, -6.62712124810396
4247, -0.5520472771747231, -4.376272748862377
4269, 16.43972874646386, 3.774236350682575
4289, 19.43000888209063, 9.864541810409545
4310, 15.42229387764959, 11.91872508624573
4331, 0.4220827307107623, 7.151235051747436
4352, -8.573628310654593, 0.6907410310484625
4372, -3.571841496499266, -1.185555381370923
4396, 3.426444424248984, 0.4886667711774464
4417, 10.42123120203686, 4.293200062706468
4437, 9.416520586435841, 6.175920037623881
4460, 3.414812326142623, 4.905552022574328
4482, -5.582395080020448, 0.5433312135445965
4504, -9.577603882480439, -3.674001271873243
4525, -5.574815080539198, -4.604400763123945
4549, 0.4249723270010719, -2.762640457874367
4570, -13.56824015916243, -7.25758427472462
4591, -33.55145603908285, -17.95455056483477
4614, -50.52618031106331, -31.17273033890086
4637, -54.49891722090777, -40.70363820334052
4658, -59.46916776229732, -48.42218292200432
4681, -60.43893317841618, -53.45330975320259
4702, -39.41921371182696, -48.07198585192156
4726, -13.41250410497105, -34.44319151115293
4747, -22.40129785291856, -29.86591490669176
4768, -46.3780972039921, -36.71954894401506
4788, -54.35090815539011, -44.03172936640904
4809, -67.31723270131242, -53.61903761984543
4831, -81.27657408496175, -64.97142257190726
4853, -84.23443579791927, -72.98285354314436
4875, -97.18581858002032, -82.98971212588661
4896, -97.13722567073031, -88.99382727553197
4920, -125.0746570578949, -103.7962963653192
4946, -93.02811972936601, -99.87777781919151
4978, -32.01210566950131, -73.1266666915149
4999, -41.99109961666657, -61.07600001490894
5029, -35.97310406685823, -51.44560000894536
5059, -46.9496175148248, -50.06736000536723
