time, low pass gyro, kalman gyro
1520, -11.97528875597478, -0.01117924526198723
1540, -5.972301111596795, -0.005576173878415593
1561, -6.968814961040996, -0.00650643145749823
1583, -9.963830553560475, -0.009287624125687895
1603, -8.959348638283695, -0.008347913060891951
1627, -4.956868963964554, -0.004630465749215266
1647, -2.955390529482571, -0.002776051459661119
1668, -8.95091283421783, -0.008330753647474534
1689, -1.949937377800721, -0.001842422976034473
1709, -2.948462409111821, -0.002770931208662912
1729, -2.946988177907265, -0.002767515290442468
1750, 2.051985316181689, 0.00184758074218086
1770, -9.943040676476402, -0.009218283476052614
1793, -2.941569156138164, -0.002753933432143054
1817, -2.940098371560095, -0.002757346878895817
1837, 2.058871677625685, 0.001840778819925117
1859, 0.05884224178687248, -1.681147501146599e-06
1881, 0.05881282066597904, 1.072507361247895e-08
1901, -1.940216585744354, -0.001833171403804547
1923, -9.935246477451482, -0.00915582126321455
1943, 2.063721145787244, 0.001838212104685017
1966, 4.06168928521435, 0.003654636011923624
1987, -4.935841559428257, -0.004569538472028453
2007, 3.062626361351457, 0.002741404696719387
2027, -4.934904951829219, -0.004560375018753538
2049, -2.933437499353304, -0.002728077974376572
2069, 2.065529219396373, 0.001822327649756
2090, 2.064496454786675, 0.001816534255863114
2110, 0.06446420655928133, -1.640803964535897e-06
2130, 0.0644319744560017, 1.057158495160646e-08
2150, 0.0643997584687737, 9.06482577081753e-09
2170, 0.06436755858953934, 9.057972243991017e-09
2196, 7.060835374810244, 0.00633485067873303
2219, 0.06080495712283943, -5.718663317323035e-06
2239, 2.059774554644278, 0.001806698941016178
2260, 0.05974466736695588, -1.621561288440894e-06
2281, 2.058714795033272, 0.001803436997823768
2301, 3.057185437635756, 0.002701087001819197
2322, 9.052656844916937, 0.008098387868593331
2346, 0.05263051649447943, -7.27372200332126e-06
2369, 0.0526042012362322, 1.552804565056303e-08
2389, -1.946422100864386, -0.001795323165658276
2410, 7.050051110186046, 0.006279646037795801
2432, -16.94147391536905, -0.01523859286475734
2453, -67.90750317841137, -0.06086369865548312
2476, -40.88704942682216, -0.03661818094131661
1, 0.0, 1e-08
21, 0.0, 9.980029950089831e-09
43, 1.999, 0.001994027916251256
63, -0.0009995000000000001, -1.976113492192755e-06
85, -0.0009990002500000001, 1.192644144433364e-08
105, -0.0009985007498750003, 9.938393446632094e-09
130, -0.0009980014995000628, 9.930488544594093e-09
150, -0.0009975024987503128, 9.920634918699653e-09
171, -0.0009970037475009377, 9.910802775026696e-09
192, -0.0009965052456271872, 9.900990099009899e-09
213, -0.0009960069930043735, 9.891196834817013e-09
234, -0.0009955089895078714, 9.881422924901187e-09
254, -0.0009950112350131175, 9.87166831194472e-09
276, -0.000994513729395611, 9.861932938856018e-09
298, -0.0009940164725309131, 9.852216748768475e-09
319, -0.0009935194642946479, 9.842519685039374e-09
339, -0.0009930227045625006, 9.832841691248774e-09
360, -0.0009925261932102194, 9.823182711198431e-09
380, -0.0009920299301136144, 9.813542688910697e-09
403, 1.998008466084851, 0.001960794117647059
423, 1.997009461851809, 0.001956953198517409
444, 1.996010957120883, 0.001955042129741489
464, 1.995012951642323, 0.001953132910708695
485, -0.004984554833498492, -1.897581187048466e-06
505, -0.004982062556081742, 1.161692371907167e-08
528, -0.004979571524803703, 9.744775023237723e-09
548, 1.994022918260959, 0.001947429406038767
571, 2.992525906801828, 0.002916403288259786
590, 5.989529643848427, 0.005828079306549435
613, 6.986034879026503, 0.006790467893603519
633, 5.98304186158699, 0.00581301604443757
653, 1.982050340656196, 0.001932361427960158
675, -3.016440684514132, -0.002906023573802553
697, -9.011932464171874, -0.008701241747336223
719, -14.00492649793979, -0.01351815338027196
741, -12.99842403469082, -0.01253520447582808
763, -11.99242482267348, -0.01155974424867084
784, -4.989928610262137, -0.004805809485653301
804, 0.01006635404299436, 4.635052088127688e-06
824, 0.01006132086597286, 5.167858222065718e-09
845, 3.00855629020554, 0.002881853990823752
869, 7.005052012060437, 0.006715094199246952
889, 13.99804948605441, 0.01341639013940333
910, 28.98355046131138, 0.02776493641709609
931, 19.97355868608073, 0.01911219624225975
951, 13.96657190673769, 0.013366059094959
971, 25.95358862078432, 0.024820099284112
992, 29.93861182647393, 0.02860228044872803
1013, -19.05185747943931, -0.0181397447768415
1034, -32.0358315506996, -0.03045890499589549
1056, 8.959686365075756, 0.008592263477183353
1078, -6.037293478106783, -0.005711580089317904
1099, -14.03027483136773, -0.01328991302032761
1120, -16.02225969395205, -0.0151676471323368
1141, -24.01024856410507, -0.02273442876149762
1162, -26.99674343982302, -0.02554664352439378
1183, -19.9867450681031, -0.01889729739546443
1205, -16.97825169556905, -0.01605018212962551
1228, -9.973262569721269, -0.009427705201528401
1249, -16.96477593843641, -0.01602883234467509
1270, -1.963793550467191, -0.001869897415854253
1291, -12.95731165369196, -0.01223928445683528
1311, -5.95433299786511, -0.005632879309620854
1333, -1.953355831366178, -0.001874395781281054
1354, -4.950879153450495, -0.004693066286216171
1374, -12.94440371387377, -0.01219071006034157
1398, -8.939931512016834, -0.008423429503803931
1418, 0.06003845373917525, 7.896478348197712e-06
1438, -1.938991565487694, -0.001870905413578159
1460, -5.936022069704951, -0.005605718771244751
1481, -5.933054058670098, -0.005596997452738526
1502, -4.930587531640763, -0.004658948687696076
1523, -4.928122237874943, -0.004655480933815419
1543, -1.927158176756005, -0.001857853361030279
1563, -2.925694597667627, -0.00278896012774696
1584, -2.924231750368793, -0.002785502816514802
1605, -2.922769634493609, -0.002782919673063886
1629, -5.919808249676362, -0.005563271865530506
1649, -5.916848345551524, -0.005555539127764626
1669, -11.91088992137875, -0.01110595782555962
1690, -4.908434476418059, -0.004615063860236059
1711, -11.90248025917985, -0.01108629845368676
1732, -11.89652901905026, -0.01107008651182287
1753, -11.89058075454073, -0.01105988921056694
1774, -11.88463546416346, -0.01104970516273211
1798, -6.881193146431382, -0.006435488292468394
1818, 0.1187474501418332, 5.929620515705172e-06
1840, -12.87481192358324, -0.01194852566215155
1861, -11.86887451762145, -0.01100830253916131
1883, -5.865940080362635, -0.005494478613099175
1904, 0.133992889677546, 5.045360025124749e-06
1926, -2.864574106767293, -0.002747248201642969
1948, -12.85814181971391, -0.01189134743151038
1968, -5.855212748804052, -0.005473581940968334
1991, 4.14271485757035, 0.003657975882266426
2013, 10.13764350014156, 0.009120759154425322
2034, 2.136574678391494, 0.001814848906079911
2059, -4.860993608947702, -0.004555377814016675
2079, -1.860063112143228, -0.001815682086513663
2101, 3.138366919412844, 0.00272893244653245
2123, 2.137297735953137, 0.001814060923382721
2145, 0.1372290870851607, -1.637070635871676e-06
2169, 3.135660472541618, 0.002719865499678193
2191, -1.863407357694653, -0.001814048783001354
2213, -6.859975654015805, -0.006333190897881473
2234, -8.855545666188798, -0.008131696925906279
2258, -13.8486178933557, -0.0126394383866599
2280, 13.14480641559097, 0.01174426845435026
2301, 27.13123401238318, 0.024335676952724
2323, 2.130168395376988, 0.001779886785643612
2348, 4.1281033111793, 0.003598766986699699
2369, 7.12453925952371, 0.006291736728430037
2391, 3.122976989893948, 0.00268977382952774
2411, 0.1229155013990008, -2.405533971994412e-06
2432, 0.1228540436483014, 1.113409025352165e-08
2454, 10.11779261662648, 0.00896058243533559
2475, 6.114733720318164, 0.005363517839324294
2496, 3.113176353458005, 0.002678574678992153
2517, 0.1131197652812759, -2.384777242581166e-06
2538, 2.112063205398635, 0.001785725351530172
2559, 7.108507173795936, 0.00624284057410976
2579, 4.106452920209038, 0.003559507280166218
2599, 6.103399693748933, 0.005339670972068112
2626, 10.09834799390206, 0.008892055460794175
2648, 3.096798819905108, 0.002658771514165337
2668, 4.094750420495155, 0.003550045503885189
2692, 4.092703045284908, 0.003546104670254756
2713, 14.08565669376227, 0.01240821268103091
2734, 13.07911386541539, 0.01150363312328097
2759, 10.07407430848268, 0.008839386173216031
2780, 9.069537271328436, 0.007949752982030365
2800, 9.065002502692771, 0.007943516127084543
2822, 16.05697000144143, 0.01411479831659915
2843, 21.04644151644071, 0.01850608043254809
2863, 27.03291829568249, 0.0237722501571681
2884, 13.02640183653464, 0.01142274450585687
2904, 2.025388635616375, 0.001748977365256781
2926, 0.02537594129856684, -1.528091889439388e-06
2948, -2.973136746672083, -0.002633879247691628
2968, -2.971650178298746, -0.002629259747344454
2989, 2.027335646790403, 0.00175516149738762
3010, 0.02732197896700778, -1.528154757570689e-06
3031, 2.026308317977524, 0.00174979137087605
3051, 2.025295163818535, 0.00174673095924653
3074, 0.02528251623662626, -1.516787963308112e-06
3095, 0.02526987497850794, 1.005717416035101e-08
3117, 4.023257240041018, 0.003487367043303252
3138, 4.021245611420998, 0.003481291499716979
3160, 7.017734988615287, 0.006089233000183711
3180, 13.01122612112098, 0.01129906154408959
3201, 12.00522050806042, 0.01041590872906304
3222, 9.000717897806389, 0.007803467100658883
3243, 5.997717538857486, 0.005197056844388463
3264, 6.994218680088057, 0.006061363043179063
3284, 3.992221570748013, 0.00345796419534401
3306, 3.990225459962639, 0.003457224951957322
3329, 3.988230347232658, 0.003454237496714402
3349, -0.01176376794095828, -2.974290892635623e-06
3370, -6.008757886056988, -0.005176865415939197
3390, -2.007753507113959, -0.001719666487893046
3410, 1.991250369639598, 0.001724142700351923
3431, -2.007745255545222, -0.001722645554291814
3453, -0.007741382917449522, 1.48981441112966e-06
3474, -2.006737512225991, -0.001718205739876254
3498, -5.004234143469878, -0.004290362047784601
3518, -6.001232026398143, -0.005142109459149681
3538, -2.999731410384944, -0.00256627924761313
3560, 0.0002684553202486794, 2.205725870371082e-06
3582, 0.0002683210925885549, 6.674795357967956e-09
3602, 2.998768186932042, 0.002564111112717544
3623, 5.995768802838576, 0.005121644660490431
3644, 6.992270918437157, 0.005968334781466915
3668, 8.987774782977938, 0.007667554709080104
3686, 11.98178089558645, 0.01021494246492
3708, 13.97479000513866, 0.0119062085668536
3732, -30.01019738986392, -0.025520319898007
3753, -16.00219229116898, -0.01357219173457825
3774, -3.000691195023397, -0.002535159422554539
3795, -5.997690849425885, -0.005086899772763771
3816, -8.993192004001171, -0.007622799230292779
3836, -12.98669540799917, -0.01100115765647345
3858, -5.983702060295172, -0.005066826424599096
3878, 0.0162897907349757, 4.291491872219768e-06
3899, 0.01628164583960821, 4.828514538138851e-09
3920, -4.981226494983312, -0.004219400840829175
3940, -1.98023588173582, -0.001682774528432002
3960, 0.01975423620504798, 1.426101904073469e-06
3982, -1.979255640913055, -0.001683494459324332
4002, 0.02073398690740198, 1.42430855915286e-06
4022, -4.976776380086052, -0.004201673458737927
4042, -2.975287991896009, -0.002515355430846267
4063, 0.02469965209993932, 2.118593814724743e-06
4085, -1.974312697726111, -0.001676439321210859
4104, -2.972825541377248, -0.002511150378807841
4124, -4.970339128606559, -0.004181990662130533
4146, -6.966853959042256, -0.005849337793452904
4170, -2.965370532062734, -0.002501370638133121
4189, -6.961887846796703, -0.0058409754766341
4210, -9.956906902873305, -0.00833540368321612
4231, -8.952428449421868, -0.007493045489980421
4251, -6.948952235197157, -0.005822228931038044
4272, -4.946477759079559, -0.004154881666175182
4294, 0.05349547979998114, 3.462086438605767e-06
4318, -6.943031267939919, -0.005813948051307218
4338, -5.940059752305949, -0.004974419953230744
4360, -4.937589722429796, -0.004141803956673314
4380, -8.933120927568581, -0.007453063950084057
4401, -4.930654367104797, -0.004132894807752413
4421, -8.926189039921244, -0.007440742015644424
4442, -2.924725945401283, -0.002473181198109965
4462, 0.07523641757141696, 2.050528045064225e-06
4484, 4.073198799362631, 0.003300336598786795
4504, 0.07316219996294995, -2.712554285211635e-06
4525, 0.07312561886296848, 1.047841705790355e-08
4546, 4.071089056053537, 0.003292189298566928
4568, 4.06905351152551, 0.003286774522147935
4587, 0.06901898476974749, -2.692494904242996e-06
4610, -2.929515524722637, -0.002463043759678301
4630, -2.928050766960276, -0.00245900487943408
4651, -2.926586741576796, -0.002456992612227149
4672, 0.07337655179399248, 2.020475683004473e-06
4693, -1.925660136481905, -0.001636654674538197
4713, -4.923197306413663, -0.004086961027916729
4734, -5.920235707760456, -0.004898613587251203
4758, 0.07972441009342352, 4.007038169131304e-06
4778, 0.07968454788837681, 4.894881807646676e-09
4800, -1.919355294385567, -0.001629983697423208
4820, -1.918395616738375, -0.001627328996866954
4842, 0.08156358106999461, 1.332251537989773e-06
4862, 0.08152279927945962, 7.053565169521506e-09
4882, -1.91751796212018, -0.001624687245266844
4903, 0.08244079686088, 1.32686312398027e-06
4924, 3.080899576462449, 0.002433097065088209
4945, 0.08085912667421834, -1.963605311821822e-06
4965, 0.08081869711088123, 9.693691529989133e-09
4987, -2.917721712237674, -0.002427176376696219
5009, -4.915262851381556, -0.004040066948692556
5029, -6.911805219955864, -0.005651009632445264
5050, -9.906849317345886, -0.008066455998619869
5070, -9.901895892687214, -0.008058002851556742
5091, -13.89494494474087, -0.01127472360119576
5113, 13.0985025277315, 0.01047607466317167
5134, 27.08495327646764, 0.02171322118534865
5154, 4.082910799829401, 0.003197987770787545
5175, -2.915630655570514, -0.002412199180507794
5198, 4.082327159757272, 0.003212216859721218
5218, 6.079285996177393, 0.004808979784415368
5240, 7.075746353179304, 0.005605129029034321
5262, 0.0757084800027144, -4.479680557416983e-06
5284, 0.07567062576271304, 1.159014957003287e-08
5304, 2.074632790449832, 0.001598729013916747
5327, 7.071095474054607, 0.005589785366597198
5348, 2.07005992631758, 0.001591716059553571
5370, 3.06852489635442, 0.002391083167401351
5390, 4.066490633906244, 0.003185353724945883
5412, 9.06195738858929, 0.007163076954015275
5433, 7.058426409894996, 0.005563124050125515
5455, 4.056397196690048, 0.003175235996745091
5475, 2.055368998091703, 0.001586048270017777
5495, 7.051841313592657, 0.005554304729899044
5517, 4.049815392935861, 0.003167688900243149
5538, 9.045290485239393, 0.007129035118090314
5560, 6.042267839996773, 0.004744957223124184
5580, 7.038746706076775, 0.005534228679346943
5600, 4.036727332723737, 0.003157688363029286
5624, 4.034708969057375, 0.003157071342450326
5644, 4.032691614572846, 0.003154580060423398
5664, 7.02917526876556, 0.005518024785356657
5688, 7.025660681131177, 0.00551181401347603
5710, 2.024647850790611, 0.001570471018792713
5729, 0.02463552686521596, -1.227744409737975e-06
5750, 7.021123209101783, 0.005503153487116538
5774, 10.01611264749723, 0.007851144426060111
5794, 6.013104591173484, 0.004703421399866093
5814, 7.009598038877897, 0.00548651496976426
5837, 0.009593239858458158, -4.291933484817404e-06
5858, 0.00958844323852893, 1.11979408578019e-08
5878, 3.00808364901691, 0.002347425662467069
5900, 4.006079607192401, 0.003125615779642112
5921, 4.004076567388805, 0.003122565931280444
5942, 4.00207452910511, 0.003120130711851071
5964, 4.000073491840558, 0.003117698812086234
5989, 1.999073455094638, 0.001556424247067986
6009, -0.0009260816329095444, -1.204374184451495e-06
6030, 2.997574381407907, 0.002334639075612722
6051, 5.994575594217203, 0.004663822215168346
6071, 2.993078306420094, 0.00232738631356712
6092, 2.991581767266884, 0.002327393339640095
6113, -0.008414023616749136, -1.797816583138045e-06
6137, -0.008409816604940762, 9.151608166696706e-09
6158, 1.990594388303362, 0.001549194421843788
6180, 1.98959909110921, 0.001546796295142485
6201, -2.009395708436345, -0.001547978954799076
6224, -3.007891010582127, -0.002317188572883501
6246, -0.00788706507683534, 1.797062780585924e-06
6268, -0.007883121544296924, 6.335385206123524e-09
6289, -0.007879179983524775, 7.711164737221741e-09
6310, -0.007875240393533014, 7.704159426420714e-09
6334, -0.007871302773336248, 7.698229407867681e-09
6358, 3.99013263287805, 0.003076930769230771
6380, 5.987137566561612, 0.004609479690179156
6401, 6.983643997778331, 0.005372811465434885
6423, 8.979152175779442, 0.00690302163945899
6444, 12.97266259969155, 0.009964039099720202
6468, -20.01732373160829, -0.01533329810837627
6490, -17.00881506974249, -0.01300509700936355
6510, -13.00231066220762, -0.009936484235144359
6532, -12.99580950687652, -0.009931233568894308
6553, 0.004188397876923384, 7.594531103250003e-06
6574, -1.994813696322015, -0.001526715715184493
6597, -5.991816289473854, -0.004575486862434198
6619, -4.989320381329117, -0.003807480568223936
6641, -4.986825721138453, -0.003805165660175042
6661, -4.984332308277883, -0.003802271557628373
6682, 2.014659857876256, 0.001523811619139148
6702, 6.011652527947318, 0.004558120209715371
6727, 0.0116467016833438, -3.453388466918133e-06
6747, -1.987359121667498, -0.001517440469665038
6767, -1.986365442106664, -0.001515142192526977
6789, -2.984872259385611, -0.002271571856231798
6809, 0.01512017674408201, 1.727160811498392e-06
6829, -1.98388738334429, -0.001512853040537664
6849, -4.981395439652617, -0.003778138427358406
6870, -4.978904741932792, -0.003773573907865611
6893, -1.977915289561825, -0.001506578429086239
6913, -1.976926331917044, -0.00150715189594551
6937, -4.974437868751086, -0.003766754212933369
6958, -2.97295064981671, -0.00225619219747837
6979, 0.02703582550819816, 1.705191668622162e-06
6999, -5.969977692404556, -0.004511271953133249
7020, -2.968492703558354, -0.002250547498518462
7040, 2.030491542793425, 0.001503198614873625
7062, 0.0304762970220288, -1.120173373868057e-06
7084, -2.968038941126482, -0.002248867220633249
7107, -8.96355492165592, -0.006739880992721442
7128, -4.961073144195091, -0.003737462658320844
7148, 0.03890739237700655, 2.802894647233201e-06
7170, -1.960112061319182, -0.001494762926319296
7190, -5.957132005288522, -0.004479832135623485
7212, -5.954153439285878, -0.004474261313728451
7233, -2.952676362566235, -0.002233792491591043
7253, 0.04729997561504797, 1.67198207802727e-06
7273, 3.04577632562724, 0.002233811120975048
7293, 0.04575343746442683, -1.654615829582344e-06
7314, 0.04573056074569462, 8.670673833288353e-09
7334, 2.044707695465322, 0.00148589152954255
7355, 3.043185341617589, 0.002226075809873706
7378, 0.04316374894678033, -1.6439676453774e-06
7400, -1.955857832927693, -0.001482571051604121
7420, -1.954879904011229, -0.001480375867804074
7442, 0.0450975359407764, 1.10317044797297e-06
7463, 2.044074987172806, 0.001479296526798431
7483, 2.04305294967922, 0.001477110651049264
7507, 0.04303142320438001, -1.083532688379812e-06
7530, 0.04300990749277782, 8.185179492805947e-09
7550, 0.04298840253903143, 7.374037532675477e-09
7574, -2.955533091662238, -0.002210751658068836
7597, -2.954055325116407, -0.002207495759184638
7617, -4.951578297453849, -0.003677544147812401
7638, -5.948602508305122, -0.004409053270951356
7659, -6.94512820705097, -0.005140030080364523
7680, -8.940655642947444, -0.006604148283826805
7701, -11.93468531512597, -0.008799255938645665
7721, -11.92871797246841, -0.008791195554783441
7743, 27.05774638651783, 0.01978666754790197
7764, 23.04621751332457, 0.01682300390906159
7785, 0.04619440456790597, -1.229919282254382e-05
7807, 6.043171307365622, 0.004385981218207688
7828, 7.039649721711939, 0.005110024854705436
7849, 2.038629896851083, 0.001456131374051022
7870, 7.035110581902658, 0.005104707422264937
7890, 3.033593026611706, 0.002182875582996855
7912, 0.03357623009840053, -1.582569770114436e-06
7934, 3.032059441983352, 0.002183414548655819
7957, 2.03104341226236, 0.001452964794712267
7978, 3.029527890556229, 0.002179183897149724
8000, 0.02951312661095036, -1.575291670085597e-06
8020, -1.969501629952355, -0.001451370404532779
8042, 3.028983120862621, 0.002176549222379573
8062, 4.02696862930219, 0.002896980766687868
8082, 4.024955144987539, 0.002894361351542139
8103, 4.022942667415045, 0.002892268918878143
8123, 4.020931196081337, 0.002890179131104134
8145, 7.017420730483297, 0.005055722419147084
8167, 7.013912020118055, 0.005050508508885413
8187, 0.01390506410799604, -3.636725316499867e-06
8207, 0.01389811157594204, 9.837015373983341e-09
8227, 2.012891162520154, 0.00144092939291988
8249, 4.010884716938894, 0.002878739436869472
8269, 4.008879274580424, 0.002875634005584576
8289, 2.007874834943134, 0.00143575440200479
8311, 2.006870897525663, 0.001435757365507953
8331, 2.0058674620769, 0.00143472666892922
8352, 4.003864528345861, 0.002868418422173478
8372, 2.002862596081688, 0.001431642715950847
8392, 0.002861164783647713, -1.018363572702054e-06
8414, 0.002859734201255889, 7.89228840120566e-09
8434, 2.001858304334155, 0.001430622317071467
8456, 0.001857375181988184, -1.015450438881806e-06
8477, 2.000856446494397, 0.001428579301856003
8497, 0.0008560182711499914, -1.012542583154078e-06
8519, 1.999855590262014, 0.001426541383509519
8539, -1.999144337533117, -0.001426526396472448
8560, 0.0008552346356499676, 1.023172025681054e-06
8580, 0.0008548070183321427, 6.394270805296419e-09
8600, 2.999354379614823, 0.002133719772918329
8622, 3.997354702425016, 0.002841418825401183
8643, 1.996356025073803, 0.001418443599632047
8663, -0.003642152938733845, -9.996000690981706e-07
8684, 2.994859668137736, 0.002127667380636387
8704, -0.005137761696333346, -1.500822316398164e-06
8724, 3.992864807184515, 0.002832869339879246
8746, 2.991368374780923, 0.002121144471155186
8767, -0.0086273094064679, -1.493025031127549e-06
8789, -0.008622995751764666, 8.127277149761538e-09
8810, -0.008618684253888784, 7.061398206680397e-09
8830, 1.990385625088238, 0.001411439661256706
8851, 1.989390432275694, 0.001409448919179061
8872, 2.987895737059556, 0.002113178687902053
8893, 3.985901789191026, 0.002815420301661493
8914, 5.982908838296431, 0.004220404353793526
8935, 8.978417383877282, 0.006326153025797129
8956, 8.973928175185344, 0.006320227585387607
8977, -0.02605878890224864, -4.43133466150332e-06
8997, -29.0115457595078, -0.02035086706080204
9018, -19.00203998662804, -0.01330970485688757
9039, 5.994961033365271, 0.004213959153377379
9060, 1.993963552848588, 0.001397616280010038
9080, -0.006033428927836527, -9.710351834911958e-07
9100, 2.992469587786627, 0.002097909774848313
